epoch,novelty_rate,novelty_source_count,genome_entropy,domain_entropy,extinctions,total_knowledge,is_monoculture
7388,-1,5,0.0,0.0,0,8,true
7389,-2,5,0.0,0.0,0,6,true
7390,-2,5,0.0,0.0,0,4,true
7391,1,5,0.0,0.0,0,5,true
7392,4,5,0.0,0.0,0,9,true
7393,-5,5,0.0,0.0,0,4,true
7394,-3,5,0.0,0.0,0,1,true
7395,2,5,0.0,0.0,0,3,true
7396,-1,5,0.0,0.0,0,2,true
7397,6,5,0.0,0.0,0,8,true
7398,-1,5,0.0,0.0,0,7,true
7399,-4,5,0.0,0.0,0,3,true
7400,7,4,0.0,0.0,0,10,true
7401,0,5,0.0,0.0,0,10,true
7402,-8,5,0.0,0.0,0,2,true
7403,5,5,0.0,0.0,0,7,true
7404,2,5,0.0,0.0,0,9,true
7405,-7,5,0.0,0.0,0,2,true
7406,1,5,0.0,0.0,0,3,true
7407,5,5,0.0,0.0,0,8,true
7408,0,5,0.0,0.0,0,8,true
7409,-3,5,0.0,0.0,0,5,true
7410,-4,5,0.0,0.0,0,1,true
7411,1,5,0.0,0.0,0,2,true
7412,7,5,0.0,0.0,0,9,true
7413,0,5,0.0,0.0,0,9,true
7414,-2,5,0.0,0.0,0,7,true
7415,-6,5,0.0,0.0,0,1,true
7416,4,5,0.0,0.0,0,5,true
7417,0,5,0.0,0.0,0,5,true
7418,-3,5,0.0,0.0,0,2,true
7419,7,5,0.0,0.0,0,9,true
7420,-6,5,0.0,0.0,0,3,true
7421,5,5,0.0,0.0,0,8,true
7422,-6,5,0.0,0.0,0,2,true
7423,5,5,0.0,0.0,0,7,true
7424,1,5,0.0,0.0,0,8,true
7425,-2,5,0.0,0.0,0,6,true
7426,1,3,0.0,0.0,0,7,true
7427,-6,5,0.0,0.0,0,1,true
7428,0,5,0.0,0.0,0,1,true
7429,7,5,0.0,0.0,0,8,true
7430,-6,4,0.0,0.0,0,2,true
7431,1,5,0.0,0.0,0,3,true
7432,-1,4,0.0,0.0,0,2,true
7433,-1,5,0.0,0.0,0,1,true
7434,8,5,0.0,0.0,0,9,true
7435,-2,5,0.0,0.0,0,7,true
7436,-2,5,0.0,0.0,0,5,true
7437,-4,5,0.0,0.0,0,1,true
7438,4,5,0.0,0.0,0,5,true
7439,5,5,0.0,0.0,0,10,true
7440,-6,5,0.0,0.0,0,4,true
7441,4,5,0.0,0.0,0,8,true
7442,-1,5,0.0,0.0,0,7,true
7443,-4,5,0.0,0.0,0,3,true
7444,-2,5,0.0,0.0,0,1,true
7445,3,5,0.0,0.0,0,4,true
7446,6,5,0.0,0.0,0,10,true
7447,-9,5,0.0,0.0,0,1,true
7448,8,3,0.0,0.0,0,9,true
7449,-6,5,0.0,0.0,0,3,true
7450,7,5,0.0,0.0,0,10,true
7451,-4,5,0.0,0.0,0,6,true
7452,1,5,0.0,0.0,0,7,true
7453,1,5,0.0,0.0,0,8,true
7454,-7,5,0.0,0.0,0,1,true
7455,9,5,0.0,0.0,0,10,true
7456,-2,5,0.0,0.0,0,8,true
7457,-5,5,0.0,0.0,0,3,true
7458,3,5,0.0,0.0,0,6,true
7459,3,5,0.0,0.0,0,9,true
7460,-1,5,0.0,0.0,0,8,true
7461,-6,5,0.0,0.0,0,2,true
7462,2,5,0.0,0.0,0,4,true
7463,2,5,0.0,0.0,0,6,true
7464,-2,5,0.0,0.0,0,4,true
7465,-3,5,0.0,0.0,0,1,true
7466,2,5,0.0,0.0,0,3,true
7467,6,5,0.0,0.0,0,9,true
7468,-8,5,0.0,0.0,0,1,true
7469,3,5,0.0,0.0,0,4,true
7470,0,5,0.0,0.0,0,4,true
7471,0,5,0.0,0.0,0,4,true
7472,4,5,0.0,0.0,0,8,true
7473,1,5,0.0,0.0,0,9,true
7474,-6,4,0.0,0.0,0,3,true
7475,-2,5,0.0,0.0,0,1,true
7476,6,4,0.0,0.0,0,7,true
7477,3,5,0.0,0.0,0,10,true
7478,-4,4,0.0,0.0,0,6,true
7479,2,5,0.0,0.0,0,8,true
7480,0,5,0.0,0.0,0,8,true
7481,-2,4,0.0,0.0,0,6,true
7482,4,5,0.0,0.0,0,10,true
7483,-4,5,0.0,0.0,0,6,true
7484,2,5,0.0,0.0,0,8,true
7485,-6,5,0.0,0.0,0,2,true
7486,0,5,0.0,0.0,0,2,true
7487,5,5,0.0,0.0,0,7,true
7488,-1,5,0.0,0.0,0,6,true
7489,-3,5,0.0,0.0,0,3,true
7490,5,5,0.0,0.0,0,8,true
7491,-5,5,0.0,0.0,0,3,true
7492,7,5,0.0,0.0,0,10,true
7493,-6,4,0.0,0.0,0,4,true
7494,2,5,0.0,0.0,0,6,true
7495,-4,5,0.0,0.0,0,2,true
7496,2,5,0.0,0.0,0,4,true
7497,-2,5,0.0,0.0,0,2,true
7498,2,5,0.0,0.0,0,4,true
7499,3,5,0.0,0.0,0,7,true
7500,-6,5,0.0,0.0,0,1,true
7501,2,5,0.0,0.0,0,3,true
7502,2,5,0.0,0.0,0,5,true
7503,5,5,0.0,0.0,0,10,true
7504,-4,5,0.0,0.0,0,6,true
7505,0,5,0.0,0.0,0,6,true
7506,-5,5,0.0,0.0,0,1,true
7507,8,3,0.0,0.0,0,9,true
7508,-2,5,0.0,0.0,0,7,true
7509,-5,5,0.0,0.0,0,2,true
7510,6,5,0.0,0.0,0,8,true
7511,-4,5,0.0,0.0,0,4,true
7512,1,5,0.0,0.0,0,5,true
7513,-1,5,0.0,0.0,0,4,true
7514,6,5,0.0,0.0,0,10,true
7515,-3,5,0.0,0.0,0,7,true
7516,2,5,0.0,0.0,0,9,true
7517,-8,5,0.0,0.0,0,1,true
7518,2,5,0.0,0.0,0,3,true
7519,5,5,0.0,0.0,0,8,true
7520,-6,5,0.0,0.0,0,2,true
7521,7,5,0.0,0.0,0,9,true
7522,0,4,0.0,0.0,0,9,true
7523,-6,5,0.0,0.0,0,3,true
7524,5,5,0.0,0.0,0,8,true
7525,0,5,0.0,0.0,0,8,true
7526,-6,5,0.0,0.0,0,2,true
7527,6,5,0.0,0.0,0,8,true
7528,-2,5,0.0,0.0,0,6,true
7529,4,5,0.0,0.0,0,10,true
7530,-1,5,0.0,0.0,0,9,true
7531,-2,5,0.0,0.0,0,7,true
7532,-1,5,0.0,0.0,0,6,true
7533,-5,5,0.0,0.0,0,1,true
7534,0,5,0.0,0.0,0,1,true
7535,0,5,0.0,0.0,0,1,true
7536,7,5,0.0,0.0,0,8,true
7537,-5,5,0.0,0.0,0,3,true
7538,2,5,0.0,0.0,0,5,true
7539,0,5,0.0,0.0,0,5,true
7540,-3,5,0.0,0.0,0,2,true
7541,0,5,0.0,0.0,0,2,true
7542,2,5,0.0,0.0,0,4,true
7543,1,5,0.0,0.0,0,5,true
7544,2,5,0.0,0.0,0,7,true
7545,-4,5,0.0,0.0,0,3,true
7546,7,5,0.0,0.0,0,10,true
7547,-9,4,0.0,0.0,0,1,true
7548,9,5,0.0,0.0,0,10,true
7549,-4,5,0.0,0.0,0,6,true
7550,-5,5,0.0,0.0,0,1,true
7551,5,5,0.0,0.0,0,6,true
7552,-5,5,0.0,0.0,0,1,true
7553,4,5,0.0,0.0,0,5,true
7554,-3,4,0.0,0.0,0,2,true
7555,5,5,0.0,0.0,0,7,true
7556,1,5,0.0,0.0,0,8,true
7557,-1,5,0.0,0.0,0,7,true
7558,1,5,0.0,0.0,0,8,true
7559,-2,5,0.0,0.0,0,6,true
7560,-2,5,0.0,0.0,0,4,true
7561,6,4,0.0,0.0,0,10,true
7562,-8,5,0.0,0.0,0,2,true
7563,4,4,0.0,0.0,0,6,true
7564,0,5,0.0,0.0,0,6,true
7565,4,5,0.0,0.0,0,10,true
7566,-7,5,0.0,0.0,0,3,true
7567,0,5,0.0,0.0,0,3,true
7568,-2,5,0.0,0.0,0,1,true
7569,7,5,0.0,0.0,0,8,true
7570,-3,5,0.0,0.0,0,5,true
7571,2,5,0.0,0.0,0,7,true
7572,1,5,0.0,0.0,0,8,true
7573,0,5,0.0,0.0,0,8,true
7574,-7,5,0.0,0.0,0,1,true
7575,0,5,0.0,0.0,0,1,true
7576,7,5,0.0,0.0,0,8,true
7577,-5,5,0.0,0.0,0,3,true
7578,4,4,0.0,0.0,0,7,true
7579,0,5,0.0,0.0,0,7,true
7580,-4,5,0.0,0.0,0,3,true
7581,1,5,0.0,0.0,0,4,true
7582,-1,5,0.0,0.0,0,3,true
7583,2,5,0.0,0.0,0,5,true
7584,0,4,0.0,0.0,0,5,true
7585,1,4,0.0,0.0,0,6,true
7586,-5,5,0.0,0.0,0,1,true
7587,2,5,0.0,0.0,0,3,true
7588,4,5,0.0,0.0,0,7,true
7589,-6,4,0.0,0.0,0,1,true
7590,4,5,0.0,0.0,0,5,true
7591,-3,5,0.0,0.0,0,2,true
7592,-1,5,0.0,0.0,0,1,true
7593,4,5,0.0,0.0,0,5,true
7594,-2,5,0.0,0.0,0,3,true
7595,0,5,0.0,0.0,0,3,true
7596,0,5,0.0,0.0,0,3,true
7597,5,5,0.0,0.0,0,8,true
7598,-7,5,0.0,0.0,0,1,true
7599,7,5,0.0,0.0,0,8,true
7600,0,5,0.0,0.0,0,8,true
7601,-5,5,0.0,0.0,0,3,true
7602,0,4,0.0,0.0,0,3,true
7603,1,5,0.0,0.0,0,4,true
7604,1,5,0.0,0.0,0,5,true
7605,1,5,0.0,0.0,0,6,true
7606,-4,5,0.0,0.0,0,2,true
7607,-1,5,0.0,0.0,0,1,true
7608,6,5,0.0,0.0,0,7,true
7609,-2,5,0.0,0.0,0,5,true
7610,4,5,0.0,0.0,0,9,true
7611,-4,5,0.0,0.0,0,5,true
7612,5,5,0.0,0.0,0,10,true
7613,-6,5,0.0,0.0,0,4,true
7614,5,5,0.0,0.0,0,9,true
7615,-3,5,0.0,0.0,0,6,true
7616,4,5,0.0,0.0,0,10,true
7617,-4,5,0.0,0.0,0,6,true
7618,1,4,0.0,0.0,0,7,true
7619,-4,5,0.0,0.0,0,3,true
7620,-1,5,0.0,0.0,0,2,true
7621,7,5,0.0,0.0,0,9,true
7622,1,5,0.0,0.0,0,10,true
7623,-5,5,0.0,0.0,0,5,true
7624,1,5,0.0,0.0,0,6,true
7625,4,5,0.0,0.0,0,10,true
7626,-1,5,0.0,0.0,0,9,true
7627,-8,5,0.0,0.0,0,1,true
7628,8,5,0.0,0.0,0,9,true
7629,-2,5,0.0,0.0,0,7,true
7630,2,5,0.0,0.0,0,9,true
7631,-4,5,0.0,0.0,0,5,true
7632,4,5,0.0,0.0,0,9,true
7633,0,5,0.0,0.0,0,9,true
7634,-3,5,0.0,0.0,0,6,true
7635,-2,5,0.0,0.0,0,4,true
7636,6,4,0.0,0.0,0,10,true
7637,-1,5,0.0,0.0,0,9,true
7638,-8,5,0.0,0.0,0,1,true
7639,6,5,0.0,0.0,0,7,true
7640,-5,5,0.0,0.0,0,2,true
7641,6,5,0.0,0.0,0,8,true
7642,1,5,0.0,0.0,0,9,true
7643,-8,5,0.0,0.0,0,1,true
7644,8,5,0.0,0.0,0,9,true
7645,-1,5,0.0,0.0,0,8,true
7646,-1,5,0.0,0.0,0,7,true
7647,-3,5,0.0,0.0,0,4,true
7648,5,5,0.0,0.0,0,9,true
7649,-8,5,0.0,0.0,0,1,true
7650,8,5,0.0,0.0,0,9,true
7651,-4,4,0.0,0.0,0,5,true
7652,-2,5,0.0,0.0,0,3,true
7653,-1,5,0.0,0.0,0,2,true
7654,1,5,0.0,0.0,0,3,true
7655,4,5,0.0,0.0,0,7,true
7656,3,5,0.0,0.0,0,10,true
7657,-3,5,0.0,0.0,0,7,true
7658,2,5,0.0,0.0,0,9,true
7659,-1,5,0.0,0.0,0,8,true
7660,-6,5,0.0,0.0,0,2,true
7661,3,5,0.0,0.0,0,5,true
7662,0,5,0.0,0.0,0,5,true
7663,3,5,0.0,0.0,0,8,true
7664,1,5,0.0,0.0,0,9,true
7665,0,5,0.0,0.0,0,9,true
7666,-2,5,0.0,0.0,0,7,true
7667,-5,5,0.0,0.0,0,2,true
7668,-1,5,0.0,0.0,0,1,true
7669,5,4,0.0,0.0,0,6,true
7670,-1,5,0.0,0.0,0,5,true
7671,5,5,0.0,0.0,0,10,true
7672,-9,5,0.0,0.0,0,1,true
7673,8,5,0.0,0.0,0,9,true
7674,-8,5,0.0,0.0,0,1,true
7675,0,4,0.0,0.0,0,1,true
7676,6,5,0.0,0.0,0,7,true
7677,-2,5,0.0,0.0,0,5,true
7678,-2,5,0.0,0.0,0,3,true
7679,3,5,0.0,0.0,0,6,true
7680,0,5,0.0,0.0,0,6,true
7681,-5,5,0.0,0.0,0,1,true
7682,1,5,0.0,0.0,0,2,true
7683,0,5,0.0,0.0,0,2,true
7684,6,5,0.0,0.0,0,8,true
7685,1,5,0.0,0.0,0,9,true
7686,-8,5,0.0,0.0,0,1,true
7687,1,5,0.0,0.0,0,2,true
7688,4,5,0.0,0.0,0,6,true
7689,0,5,0.0,0.0,0,6,true
7690,1,5,0.0,0.0,0,7,true
7691,2,5,0.0,0.0,0,9,true
7692,-5,5,0.0,0.0,0,4,true
7693,0,5,0.0,0.0,0,4,true
7694,3,5,0.0,0.0,0,7,true
7695,3,5,0.0,0.0,0,10,true
7696,-9,5,0.0,0.0,0,1,true
7697,4,5,0.0,0.0,0,5,true
7698,4,5,0.0,0.0,0,9,true
7699,-1,5,0.0,0.0,0,8,true
7700,-6,5,0.0,0.0,0,2,true
7701,6,5,0.0,0.0,0,8,true
7702,-5,5,0.0,0.0,0,3,true
7703,6,5,0.0,0.0,0,9,true
7704,-1,5,0.0,0.0,0,8,true
7705,1,5,0.0,0.0,0,9,true
7706,-2,5,0.0,0.0,0,7,true
7707,-4,5,0.0,0.0,0,3,true
7708,3,4,0.0,0.0,0,6,true
7709,1,5,0.0,0.0,0,7,true
7710,2,5,0.0,0.0,0,9,true
7711,-4,5,0.0,0.0,0,5,true
7712,-2,5,0.0,0.0,0,3,true
7713,0,5,0.0,0.0,0,3,true
7714,3,5,0.0,0.0,0,6,true
7715,3,5,0.0,0.0,0,9,true
7716,-1,5,0.0,0.0,0,8,true
7717,-5,4,0.0,0.0,0,3,true
7718,-1,5,0.0,0.0,0,2,true
7719,4,5,0.0,0.0,0,6,true
7720,0,5,0.0,0.0,0,6,true
7721,-5,5,0.0,0.0,0,1,true
7722,6,5,0.0,0.0,0,7,true
7723,0,5,0.0,0.0,0,7,true
7724,-1,5,0.0,0.0,0,6,true
7725,-4,5,0.0,0.0,0,2,true
7726,4,5,0.0,0.0,0,6,true
7727,3,5,0.0,0.0,0,9,true
7728,-7,5,0.0,0.0,0,2,true
7729,2,5,0.0,0.0,0,4,true
7730,-2,5,0.0,0.0,0,2,true
7731,7,5,0.0,0.0,0,9,true
7732,-6,5,0.0,0.0,0,3,true
7733,3,5,0.0,0.0,0,6,true
7734,-5,5,0.0,0.0,0,1,true
7735,6,5,0.0,0.0,0,7,true
7736,3,5,0.0,0.0,0,10,true
7737,-2,5,0.0,0.0,0,8,true
7738,-6,5,0.0,0.0,0,2,true
7739,2,5,0.0,0.0,0,4,true
7740,6,5,0.0,0.0,0,10,true
7741,-9,4,0.0,0.0,0,1,true
7742,4,5,0.0,0.0,0,5,true
7743,-3,5,0.0,0.0,0,2,true
7744,6,5,0.0,0.0,0,8,true
7745,-5,5,0.0,0.0,0,3,true
7746,5,5,0.0,0.0,0,8,true
7747,-3,5,0.0,0.0,0,5,true
7748,2,5,0.0,0.0,0,7,true
7749,-3,5,0.0,0.0,0,4,true
7750,3,5,0.0,0.0,0,7,true
7751,0,5,0.0,0.0,0,7,true
7752,0,5,0.0,0.0,0,7,true
7753,-6,5,0.0,0.0,0,1,true
7754,6,5,0.0,0.0,0,7,true
7755,-5,5,0.0,0.0,0,2,true
7756,4,5,0.0,0.0,0,6,true
7757,2,5,0.0,0.0,0,8,true
7758,-7,5,0.0,0.0,0,1,true
7759,1,5,0.0,0.0,0,2,true
7760,-1,5,0.0,0.0,0,1,true
7761,5,5,0.0,0.0,0,6,true
7762,1,4,0.0,0.0,0,7,true
7763,0,5,0.0,0.0,0,7,true
7764,-2,5,0.0,0.0,0,5,true
7765,-4,4,0.0,0.0,0,1,true
7766,0,5,0.0,0.0,0,1,true
7767,9,5,0.0,0.0,0,10,true
7768,-1,5,0.0,0.0,0,9,true
7769,-2,5,0.0,0.0,0,7,true
7770,3,5,0.0,0.0,0,10,true
7771,0,5,0.0,0.0,0,10,true
7772,-6,5,0.0,0.0,0,4,true
7773,6,5,0.0,0.0,0,10,true
7774,-5,5,0.0,0.0,0,5,true
7775,-2,5,0.0,0.0,0,3,true
7776,1,5,0.0,0.0,0,4,true
7777,0,5,0.0,0.0,0,4,true
7778,-3,5,0.0,0.0,0,1,true
7779,0,5,0.0,0.0,0,1,true
7780,5,5,0.0,0.0,0,6,true
7781,3,5,0.0,0.0,0,9,true
7782,-2,5,0.0,0.0,0,7,true
7783,0,5,0.0,0.0,0,7,true
7784,-1,5,0.0,0.0,0,6,true
7785,-1,5,0.0,0.0,0,5,true
7786,-4,5,0.0,0.0,0,1,true
7787,4,5,0.0,0.0,0,5,true
7788,-2,5,0.0,0.0,0,3,true
7789,6,5,0.0,0.0,0,9,true
7790,1,4,0.0,0.0,0,10,true
7791,-3,5,0.0,0.0,0,7,true
7792,-2,5,0.0,0.0,0,5,true
7793,-2,5,0.0,0.0,0,3,true
7794,2,5,0.0,0.0,0,5,true
7795,2,5,0.0,0.0,0,7,true
7796,2,5,0.0,0.0,0,9,true
7797,0,5,0.0,0.0,0,9,true
7798,-2,5,0.0,0.0,0,7,true
7799,-1,5,0.0,0.0,0,6,true
7800,0,5,0.0,0.0,0,6,true
7801,-3,3,0.0,0.0,0,3,true
7802,-1,5,0.0,0.0,0,2,true
7803,8,5,0.0,0.0,0,10,true
7804,0,5,0.0,0.0,0,10,true
7805,-6,5,0.0,0.0,0,4,true
7806,-3,5,0.0,0.0,0,1,true
7807,7,5,0.0,0.0,0,8,true
7808,-2,5,0.0,0.0,0,6,true
7809,-4,5,0.0,0.0,0,2,true
7810,0,5,0.0,0.0,0,2,true
7811,6,5,0.0,0.0,0,8,true
7812,-4,5,0.0,0.0,0,4,true
7813,2,5,0.0,0.0,0,6,true
7814,-3,5,0.0,0.0,0,3,true
7815,4,5,0.0,0.0,0,7,true
7816,2,4,0.0,0.0,0,9,true
7817,-8,5,0.0,0.0,0,1,true
7818,8,5,0.0,0.0,0,9,true
7819,0,5,0.0,0.0,0,9,true
7820,0,5,0.0,0.0,0,9,true
7821,0,4,0.0,0.0,0,9,true
7822,-6,5,0.0,0.0,0,3,true
7823,-1,5,0.0,0.0,0,2,true
7824,1,4,0.0,0.0,0,3,true
7825,3,5,0.0,0.0,0,6,true
7826,-5,4,0.0,0.0,0,1,true
7827,4,5,0.0,0.0,0,5,true
7828,4,5,0.0,0.0,0,9,true
7829,1,5,0.0,0.0,0,10,true
7830,-4,5,0.0,0.0,0,6,true
7831,-1,5,0.0,0.0,0,5,true
7832,-3,5,0.0,0.0,0,2,true
7833,8,5,0.0,0.0,0,10,true
7834,0,5,0.0,0.0,0,10,true
7835,-7,5,0.0,0.0,0,3,true
7836,-2,5,0.0,0.0,0,1,true
7837,4,5,0.0,0.0,0,5,true
7838,3,5,0.0,0.0,0,8,true
7839,-6,5,0.0,0.0,0,2,true
7840,4,5,0.0,0.0,0,6,true
7841,-2,5,0.0,0.0,0,4,true
7842,3,5,0.0,0.0,0,7,true
7843,-3,5,0.0,0.0,0,4,true
7844,2,5,0.0,0.0,0,6,true
7845,-1,5,0.0,0.0,0,5,true
7846,-2,5,0.0,0.0,0,3,true
7847,0,5,0.0,0.0,0,3,true
7848,6,5,0.0,0.0,0,9,true
7849,-5,5,0.0,0.0,0,4,true
7850,5,5,0.0,0.0,0,9,true
7851,-7,5,0.0,0.0,0,2,true
7852,1,5,0.0,0.0,0,3,true
7853,2,5,0.0,0.0,0,5,true
7854,-4,5,0.0,0.0,0,1,true
7855,4,5,0.0,0.0,0,5,true
7856,-1,5,0.0,0.0,0,4,true
7857,3,4,0.0,0.0,0,7,true
7858,-5,5,0.0,0.0,0,2,true
7859,5,4,0.0,0.0,0,7,true
7860,-3,5,0.0,0.0,0,4,true
7861,2,5,0.0,0.0,0,6,true
7862,-1,5,0.0,0.0,0,5,true
7863,-3,5,0.0,0.0,0,2,true
7864,6,5,0.0,0.0,0,8,true
7865,-3,5,0.0,0.0,0,5,true
7866,-4,5,0.0,0.0,0,1,true
7867,4,5,0.0,0.0,0,5,true
7868,-4,5,0.0,0.0,0,1,true
7869,2,4,0.0,0.0,0,3,true
7870,4,5,0.0,0.0,0,7,true
7871,1,5,0.0,0.0,0,8,true
7872,-2,5,0.0,0.0,0,6,true
7873,-1,5,0.0,0.0,0,5,true
7874,2,5,0.0,0.0,0,7,true
7875,-1,5,0.0,0.0,0,6,true
7876,-5,5,0.0,0.0,0,1,true
7877,9,3,0.0,0.0,0,10,true
7878,-2,5,0.0,0.0,0,8,true
7879,-7,5,0.0,0.0,0,1,true
7880,0,5,0.0,0.0,0,1,true
7881,6,5,0.0,0.0,0,7,true
7882,-5,5,0.0,0.0,0,2,true
7883,4,5,0.0,0.0,0,6,true
7884,1,5,0.0,0.0,0,7,true
7885,-1,5,0.0,0.0,0,6,true
7886,3,5,0.0,0.0,0,9,true
7887,-3,5,0.0,0.0,0,6,true
7888,0,5,0.0,0.0,0,6,true
7889,3,5,0.0,0.0,0,9,true
7890,-6,5,0.0,0.0,0,3,true
7891,1,4,0.0,0.0,0,4,true
7892,5,5,0.0,0.0,0,9,true
7893,0,5,0.0,0.0,0,9,true
7894,-6,5,0.0,0.0,0,3,true
7895,4,5,0.0,0.0,0,7,true
7896,-1,5,0.0,0.0,0,6,true
7897,-1,5,0.0,0.0,0,5,true
7898,-1,5,0.0,0.0,0,4,true
7899,-3,5,0.0,0.0,0,1,true
7900,0,5,0.0,0.0,0,1,true
7901,4,5,0.0,0.0,0,5,true
7902,4,5,0.0,0.0,0,9,true
7903,1,5,0.0,0.0,0,10,true
7904,0,4,0.0,0.0,0,10,true
7905,-4,5,0.0,0.0,0,6,true
7906,2,5,0.0,0.0,0,8,true
7907,-7,5,0.0,0.0,0,1,true
7908,0,5,0.0,0.0,0,1,true
7909,5,5,0.0,0.0,0,6,true
7910,-4,4,0.0,0.0,0,2,true
7911,6,5,0.0,0.0,0,8,true
7912,-3,5,0.0,0.0,0,5,true
7913,-1,5,0.0,0.0,0,4,true
7914,6,5,0.0,0.0,0,10,true
7915,-7,5,0.0,0.0,0,3,true
7916,0,5,0.0,0.0,0,3,true
7917,-2,5,0.0,0.0,0,1,true
7918,8,5,0.0,0.0,0,9,true
7919,1,5,0.0,0.0,0,10,true
7920,-3,5,0.0,0.0,0,7,true
7921,-4,5,0.0,0.0,0,3,true
7922,-2,5,0.0,0.0,0,1,true
7923,4,5,0.0,0.0,0,5,true
7924,1,5,0.0,0.0,0,6,true
7925,-2,5,0.0,0.0,0,4,true
7926,2,5,0.0,0.0,0,6,true
7927,-1,5,0.0,0.0,0,5,true
7928,1,5,0.0,0.0,0,6,true
7929,3,4,0.0,0.0,0,9,true
7930,-8,4,0.0,0.0,0,1,true
7931,9,5,0.0,0.0,0,10,true
7932,-7,5,0.0,0.0,0,3,true
7933,-1,5,0.0,0.0,0,2,true
7934,4,5,0.0,0.0,0,6,true
7935,-5,5,0.0,0.0,0,1,true
7936,2,5,0.0,0.0,0,3,true
7937,3,5,0.0,0.0,0,6,true
7938,-2,5,0.0,0.0,0,4,true
7939,4,5,0.0,0.0,0,8,true
7940,-4,4,0.0,0.0,0,4,true
7941,-1,5,0.0,0.0,0,3,true
7942,6,5,0.0,0.0,0,9,true
7943,-6,4,0.0,0.0,0,3,true
7944,4,5,0.0,0.0,0,7,true
7945,-6,5,0.0,0.0,0,1,true
7946,5,5,0.0,0.0,0,6,true
7947,-3,5,0.0,0.0,0,3,true
7948,-2,5,0.0,0.0,0,1,true
7949,3,5,0.0,0.0,0,4,true
7950,0,5,0.0,0.0,0,4,true
7951,4,5,0.0,0.0,0,8,true
7952,-4,5,0.0,0.0,0,4,true
7953,0,5,0.0,0.0,0,4,true
7954,-1,5,0.0,0.0,0,3,true
7955,-1,4,0.0,0.0,0,2,true
7956,5,5,0.0,0.0,0,7,true
7957,-2,5,0.0,0.0,0,5,true
7958,2,5,0.0,0.0,0,7,true
7959,3,5,0.0,0.0,0,10,true
7960,-2,5,0.0,0.0,0,8,true
7961,-6,5,0.0,0.0,0,2,true
7962,7,5,0.0,0.0,0,9,true
7963,-7,5,0.0,0.0,0,2,true
7964,2,5,0.0,0.0,0,4,true
7965,-1,5,0.0,0.0,0,3,true
7966,6,5,0.0,0.0,0,9,true
7967,-5,5,0.0,0.0,0,4,true
7968,-2,4,0.0,0.0,0,2,true
7969,5,5,0.0,0.0,0,7,true
7970,-4,5,0.0,0.0,0,3,true
7971,2,5,0.0,0.0,0,5,true
7972,4,5,0.0,0.0,0,9,true
7973,-2,5,0.0,0.0,0,7,true
7974,-3,5,0.0,0.0,0,4,true
7975,1,5,0.0,0.0,0,5,true
7976,0,4,0.0,0.0,0,5,true
7977,2,5,0.0,0.0,0,7,true
7978,-6,5,0.0,0.0,0,1,true
7979,5,5,0.0,0.0,0,6,true
7980,0,5,0.0,0.0,0,6,true
7981,-5,5,0.0,0.0,0,1,true
7982,0,5,0.0,0.0,0,1,true
7983,5,5,0.0,0.0,0,6,true
7984,0,5,0.0,0.0,0,6,true
7985,-3,5,0.0,0.0,0,3,true
7986,3,5,0.0,0.0,0,6,true
7987,3,5,0.0,0.0,0,9,true
7988,0,5,0.0,0.0,0,9,true
7989,-3,5,0.0,0.0,0,6,true
7990,1,5,0.0,0.0,0,7,true
7991,-4,5,0.0,0.0,0,3,true
7992,-2,5,0.0,0.0,0,1,true
7993,4,5,0.0,0.0,0,5,true
7994,1,5,0.0,0.0,0,6,true
7995,-4,5,0.0,0.0,0,2,true
7996,2,5,0.0,0.0,0,4,true
7997,3,5,0.0,0.0,0,7,true
7998,-2,4,0.0,0.0,0,5,true
7999,2,4,0.0,0.0,0,7,true
8000,-1,5,0.0,0.0,0,6,true
8001,2,5,0.0,0.0,0,8,true
8002,-5,5,0.0,0.0,0,3,true
8003,7,5,0.0,0.0,0,10,true
8004,0,5,0.0,0.0,0,10,true
8005,-6,5,0.0,0.0,0,4,true
8006,-3,5,0.0,0.0,0,1,true
8007,6,5,0.0,0.0,0,7,true
8008,0,5,0.0,0.0,0,7,true
8009,0,5,0.0,0.0,0,7,true
8010,1,5,0.0,0.0,0,8,true
8011,-7,5,0.0,0.0,0,1,true
8012,6,5,0.0,0.0,0,7,true
8013,-3,5,0.0,0.0,0,4,true
8014,-2,5,0.0,0.0,0,2,true
8015,5,5,0.0,0.0,0,7,true
8016,-3,5,0.0,0.0,0,4,true
8017,0,5,0.0,0.0,0,4,true
8018,-1,5,0.0,0.0,0,3,true
8019,1,5,0.0,0.0,0,4,true
8020,5,5,0.0,0.0,0,9,true
8021,-7,5,0.0,0.0,0,2,true
8022,3,4,0.0,0.0,0,5,true
8023,-1,5,0.0,0.0,0,4,true
8024,0,5,0.0,0.0,0,4,true
8025,2,5,0.0,0.0,0,6,true
8026,-2,5,0.0,0.0,0,4,true
8027,3,4,0.0,0.0,0,7,true
8028,0,5,0.0,0.0,0,7,true
8029,-2,5,0.0,0.0,0,5,true
8030,-3,5,0.0,0.0,0,2,true
8031,2,5,0.0,0.0,0,4,true
8032,1,5,0.0,0.0,0,5,true
8033,-3,5,0.0,0.0,0,2,true
8034,1,5,0.0,0.0,0,3,true
8035,4,5,0.0,0.0,0,7,true
8036,-4,5,0.0,0.0,0,3,true
8037,5,5,0.0,0.0,0,8,true
